,data_0x,data_3x,data_5x,data_10x
428,9,0.0,0.0,0.0
429,7,0.0,0.0,0.0
430,0,42.0,70.0,0.0
431,73,0.0,0.0,0.0
432,0,36.0,0.0,0.0
433,0,49.0,100.0,0.0
434,11,0.0,0.0,0.0
435,36,0.0,0.0,0.0
436,66,43.0,0.0,0.0
437,5,0.0,0.0,0.0
438,7,0.0,0.0,0.0
439,33,21.0,0.0,0.0
440,15,0.0,0.0,0.0
441,60,22.0,0.0,0.0
442,23,0.0,0.0,0.0
443,11,0.0,0.0,0.0
444,28,0.0,0.0,0.0
445,23,0.0,0.0,0.0
446,6,0.0,0.0,0.0
447,78,55.0,0.0,0.0
448,7,0.0,0.0,0.0
449,0,42.0,0.0,0.0
450,0,35.0,66.0,0.0
451,38,0.0,0.0,0.0
452,7,0.0,0.0,0.0
453,9,0.0,0.0,0.0
454,9,0.0,0.0,0.0
455,0,37.0,0.0,0.0
456,68,31.0,0.0,0.0
457,13,0.0,0.0,0.0
458,29,0.0,0.0,0.0
459,0,66.0,94.0,0.0
460,9,0.0,0.0,0.0
461,4,0.0,0.0,0.0
462,10,0.0,0.0,0.0
463,24,0.0,0.0,0.0
464,0,32.0,56.0,0.0
465,8,0.0,0.0,0.0
466,4,0.0,0.0,0.0
467,54,22.0,0.0,0.0
468,8,0.0,0.0,0.0
469,7,0.0,0.0,0.0
470,8,0.0,0.0,0.0
471,6,0.0,0.0,0.0
472,9,0.0,0.0,0.0
473,19,0.0,0.0,0.0
474,0,36.0,0.0,0.0
475,4,0.0,0.0,0.0
476,0,68.0,0.0,0.0
477,0,36.0,0.0,0.0
478,23,0.0,0.0,0.0
479,14,0.0,0.0,0.0
480,16,0.0,0.0,0.0
481,13,0.0,0.0,0.0
482,26,0.0,0.0,0.0
483,20,0.0,0.0,0.0
484,0,37.0,63.0,0.0
485,16,0.0,0.0,0.0
486,0,45.0,78.0,0.0
487,10,0.0,0.0,0.0
488,80,37.0,0.0,0.0
489,44,28.0,0.0,0.0
490,12,0.0,0.0,0.0
491,87,0.0,0.0,0.0
492,0,22.0,65.0,0.0
493,0,44.0,73.0,0.0
494,11,0.0,0.0,0.0
495,47,0.0,0.0,0.0
496,8,0.0,0.0,0.0
497,25,0.0,0.0,0.0
498,17,0.0,0.0,0.0
499,28,0.0,0.0,0.0
500,9,,,
