,data_0x,data_3x,data_5x,data_10x
417,0,22.0,100.0,0.0
418,11,0.0,0.0,0.0
419,16,0.0,0.0,0.0
420,10,0.0,0.0,0.0
421,19,0.0,0.0,0.0
422,0,21.0,0.0,0.0
423,6,0.0,0.0,0.0
424,0,0.0,0.0,0.0
425,22,0.0,0.0,0.0
426,0,24.0,35.0,0.0
427,20,0.0,0.0,0.0
428,14,0.0,0.0,0.0
429,78,0.0,0.0,0.0
430,21,0.0,0.0,0.0
431,28,0.0,0.0,0.0
432,13,0.0,0.0,0.0
433,9,0.0,0.0,0.0
434,14,0.0,0.0,0.0
435,13,0.0,0.0,0.0
436,8,0.0,0.0,0.0
437,55,12.0,0.0,0.0
438,0,54.0,66.0,0.0
439,12,0.0,0.0,0.0
440,10,0.0,0.0,0.0
441,0,82.0,0.0,0.0
442,43,0.0,0.0,0.0
443,10,0.0,0.0,0.0
444,18,0.0,0.0,0.0
445,6,0.0,0.0,0.0
446,0,11.0,0.0,0.0
447,0,11.0,39.0,0.0
448,39,0.0,0.0,0.0
449,18,0.0,0.0,0.0
450,28,0.0,0.0,0.0
451,98,54.0,0.0,0.0
452,12,0.0,0.0,0.0
453,47,0.0,0.0,0.0
454,13,0.0,0.0,0.0
455,10,0.0,0.0,0.0
456,57,0.0,0.0,0.0
457,10,0.0,0.0,0.0
458,0,14.0,0.0,0.0
459,0,85.0,0.0,0.0
460,13,0.0,0.0,0.0
461,0,8.0,16.0,0.0
462,17,0.0,0.0,0.0
463,9,0.0,0.0,0.0
464,32,0.0,0.0,0.0
465,0,14.0,86.0,0.0
466,69,0.0,0.0,0.0
467,7,0.0,0.0,0.0
468,9,0.0,0.0,0.0
469,0,68.0,77.0,0.0
470,13,0.0,0.0,0.0
471,19,0.0,0.0,0.0
472,11,0.0,0.0,0.0
473,35,0.0,0.0,0.0
474,57,0.0,0.0,0.0
475,75,0.0,0.0,0.0
476,20,0.0,0.0,0.0
477,16,0.0,0.0,0.0
478,59,0.0,0.0,0.0
479,14,0.0,0.0,0.0
480,61,0.0,0.0,0.0
481,0,7.0,18.0,0.0
482,22,0.0,0.0,0.0
483,9,0.0,0.0,0.0
484,16,0.0,0.0,0.0
485,30,0.0,0.0,0.0
486,0,16.0,0.0,0.0
487,70,0.0,0.0,0.0
488,0,0.0,0.0,0.0
489,0,36.0,77.0,0.0
490,0,56.0,0.0,0.0
491,56,0.0,0.0,0.0
492,6,0.0,0.0,0.0
493,31,0.0,0.0,0.0
494,21,0.0,0.0,0.0
495,7,0.0,0.0,0.0
496,49,0.0,0.0,0.0
497,49,0.0,0.0,0.0
498,83,0.0,0.0,0.0
499,0,25.0,0.0,0.0
500,9,,,
